frame,ear,threshold,mov_ear_3,mov_ear_5,mov_ear_7
351,0.2729266688257959,0,0.2664651767420831,0.2583972018887494,0.2589403380057088
352,0.2523085277541016,0,0.26655583031192503,0.2618785811568728,0.25957444244211964
353,0.25768884780402257,0,0.26097468146130137,0.26494051571737315,0.2644530628553322
354,0.2673462398470773,0,0.2591145384683955,0.26494051571737315,0.2701278499237268
355,0.2744322943558908,0,0.2664891273356602,0.26870719725688164,0.27064863163657954
356,0.2917600765233371,0,0.27784620357543116,0.27386104497523434,0.27011985984765985
357,0.27807776634586623,0,0.28142337907502696,0.2761683286751008,0.2754615463316067
358,0.26922526630335275,0,0.27968770305751417,0.2806391473340312,0.2771096061172256
359,0.28970033314172405,0,0.2790011219303115,0.27959774172352353,0.28034783007040737
360,0.26922526630335275,0,0.2760502885828089,0.279248487922726,0.2840885031811687
361,0.2900138075193448,0,0.2829798023214731,0.2837563358797979,0.28563814289912515
362,0.300617006131225,1,0.28661869331797146,0.2904327935289331,0.28482465257557366
363,0.3026075545490291,0,0.2977461227331967,0.2869693937167881,0.28851871438604143
364,0.27238333408099535,0,0.29186929825374835,0.292141080251443,0.2951800568926371
365,0.29508369897662656,0,0.29002486253555065,0.3014042648851529,0.30448617117103743
366,0.3363297306878882,1,0.3012655879151727,0.3081544769093398,0.30672539612081096
367,0.33436806625215454,0,0.3219271653055576,0.3087706424330861,0.3072660646399612
368,0.30568838216776395,0,0.3254620597026019,0.31517431276994046,0.31076498767534133
369,0.30440168576527216,0,0.31481937806172766,0.3215775761339529,0.3179372372305766
370,0.32710001579669223,0,0.31239669457657254,0.3188294461899034,0.3212836099369371
371,0.3225890809676528,0,0.3180302608432015,0.31565749452370256,0.3240050113786412
372,0.3185083079211472,0,0.32273246822849444,0.3255957262461152,0.3282629506483415
373,0.3553795407798277,0,0.3321589765562057,0.3375501173210722,0.3342591732791606
374,0.36417364114005846,0,0.34602049661367573,0.3416625022784331,0.34536325947443913
375,0.34766194058348865,0,0.35573837416779003,0.353570743911348,0.34848408986815727
376,0.3821302891322236,0,0.36465529028525623,0.3596582480376611,0.3484440802173521
377,0.34894582855270984,0,0.3595793527561426,0.3530441425640987,0.34919825125915743
378,0.32230901341201174,0,0.3511283770323151,0.3449669153788449,0.3468856852843568
379,0.3237875052137933,0,0.33168078239283716,0.3432728430533899,0.3401026479241551
380,0.3391915789562204,0,0.3284293658606714,0.3301852611506746,0.33766566894162303
381,0.3166923796186469,0,0.32655715459621604,0.3265167129812852,0.3328117451403533
382,0.3306030877057734,0,0.3288290154268765,0.3316854748035496,0.32925260870142176
383,0.34815282252332524,0,0.33181609661591455,0.3317343484568312,0.3298611908033097
384,0.32403187348019924,0,0.3342625945697648,0.32920985029063277,0.3317453649589502
385,0.32656908812522545,0,0.3329179280429173,0.3332667192275579,0.3303482493773292
386,0.33697672430327075,0,0.32919256196956326,0.3330284556633785,0.3358749866860689
387,0.32941176988487636,0,0.330985860771122,0.3344737993146765,0.33848168074215074
388,0.3553795407798277,0,0.34058934498932086,0.3394374138383057,0.3396609832319411
389,0.34884994609834646,0,0.34454708558767777,0.34540518420363353,0.34769362660439235
390,0.3564079399518617,0,0.35354580894334237,0.35406191476045024,0.3534311077307158
391,0.38026037708734794,0,0.3618394210458528,0.36152585198537396,0.35923311312718703
392,0.3667314560094902,0,0.3677999243495691,0.36596809624512333,0.36474357165531046
393,0.3775907620785669,0,0.37486086505847044,0.3697951029418022,0.36260866901919137
394,0.3679849795817365,0,0.37076906588993097,0.36660055941682684,0.36366484170047947
395,0.3404352223269862,0,0.36200365466243056,0.3617971149728277,0.36140366601377344
396,0.356243154867355,0,0.3548877855920267,0.35656676579991425,0.35681987930906545
397,0.3405797101449275,0,0.3457526957797559,0.35068338741508,0.35317656107290574
398,0.348173870154401,0,0.34833224505555904,0.3453320371700073,0.349021138149102
399,0.3412282283563708,0,0.343327269551897,0.34694555302699825,0.3466133384978584
400,0.34850280161194075,0,0.3459683000409039,0.34592299845813274,0.347742400342418
401,0.3511303820230298,0,0.34695380399711456,0.3474747874769292,0.3478670088419875
402,0.3483386552389076,0,0.3493239462912925,0.34926309631891855,0.3506631493565046
403,0.35711541436434524,0,0.3521948172087595,0.35304798939695275,0.3527294027752573
404,0.36015269374654335,0,0.3552022544499304,0.3558749578916974,0.3537186305133945
405,0.3626376440856621,0,0.3599685840655174,0.3552794459917578,0.3541865642854865
406,0.34815282252332524,0,0.3569810534518467,0.35596738254729415,0.3553639906863871
407,0.3517783380165854,0,0.3541896015418615,0.35641877304029207,0.3553639906863871
408,0.35937236682933205,0,0.3531011757897507,0.3540559653387646,0.35420675023188763
409,0.3483386552389076,0,0.35316312002827505,0.351331382758201,0.354046819157164
410,0.3490147311828531,0,0.3522419177503622,0.35350745349823,0.34835175269474355
411,0.35903317622347775,0,0.3521288542150766,0.34770622166465726,0.3468842985734954
412,0.32277217884872533,0,0.34360669541834926,0.3434078770337095,0.3391821957568989
413,0.3378806436745999,0,0.3398953329155982,0.33331286964601076,0.31463170910092436
414,0.29786361830040764,0,0.3195054802745763,0.3010137154569435,0.28982640147332817
415,0.18751896023751025,0,0.2744210740708392,0.2641473805813945,0.2707962399762534
416,0.1747015018457327,0,0.22002802679455158,0.24275366495231482,0.26009020181445763
417,0.2158036007033261,0,0.19267468759552267,0.23199571803557717,0.2512991339632009
418,0.28409090909090906,0,0.224865337213321,0.22466993515348008,0.24195132279710257
419,0.2612347038899238,0,0.253709737894719,0.24165533620835902,0.2392448674688004
420,0.2724459655118999,0,0.2725905261642462,0.26249872203967184,0.2520432969905662
421,0.2789184310022982,0,0.27086636680137605,0.27475959527698135,0.2669403979763335
422,0.2771079668898647,0,0.2761574544680248,0.2737376552080207,0.2744129755228154
423,0.27898120874609367,0,0.27833586887942374,0.2751130431357751,0.27685957119756005
424,0.2681116435287024,0,0.2747336063882244,0.2808672657962177,0.283519160447351
425,0.3012170788141175,1,0.2827699770296401,0.2866539453234509,0.2860055616547186
426,0.3078518286384735,0,0.29239351699375976,0.2892025067381724,0.28921013547470614
427,0.289850773963485,0,0.29963989380535355,0.29367635453739355,0.29433649580122634
428,0.3013504477422069,0,0.29968435011471684,0.30265252366675666,0.29674363013504035
429,0.3129924891755273,0,0.30139790362706737,0.30157533772049305,0.3029094114469899
430,0.29583114908280134,0,0.3033913620001745,0.3022593945352696,0.29997172557106716
431,0.311272112712338,0,0.30669858365688657,0.30041989527910573,0.2975555078312969
432,0.2806532776826556,0,0.295918846492602,0.298337466622678,0.300115879071285
433,0.2909383044600794,0,0.29428789828502505,0.29729364331625446,0.29837973101684107
434,0.30777337264339266,1,0.29312165159537545,0.29596689577191454,0.2933871736800516
435,0.28919741136110866,0,0.2959696961548559,0.2893213907930431,0.29162815049223567
436,0.2780445878179792,0,0.29167179060749504,0.2898943326101289,0.28942229854515794
437,0.2835179867680801,0,0.28358666198239274,0.29087290153467504,0.29596543859281205
438,0.29583114908280134,0,0.28579790788962595,0.2946092786092436,0.29884578456405314
439,0.32645525801624753,1,0.30193479795570966,0.29898994158877484,0.30404841303259544
440,0.3111007262587532,0,0.31112904445259915,0.31221937840981584,0.3077450347278606
441,0.3441917719231983,0,0.327249252066063,0.3185305337017894,0.31458624636772065
442,0.3150737632279439,0,0.3234554204699691,0.32455091774463085,0.3216791510410043
443,0.3259330692970206,0,0.3283995348160526,0.32589353003759813,0.3239788130047714
444,0.3331683194810885,0,0.3247250506686801,0.3260591413516806,0.32167003556767376
445,0.31192878282918196,0,0.3236767238690845,0.31927955015835324,0.3145262247138833
446,0.3102938159565539,0,0.3184636394222669,0.3084836075692067,0.2855751310851896
447,0.2610940502822374,0,0.2944388830226501,0.2716038170142724,0.2590517492510815
448,0.14153411652233505,0,0.2376406609203722,0.23085217119589743,0.23983250121460337
449,0.12941009038918616,0,0.1773460857312538,0.2067460812383956,0.21435328461248965
450,0.19139833304167075,0,0.15411417998439939,0.17565007870034038,0.2079061355228394
451,0.15481380326626998,0,0.1585407422323802,0.1767910164842192,0.20099688466141938
452,0.2667987392016214,0,0.20433695850318637,0.20087000516507486,0.20379508258274168
453,0.26192905992662796,0,0.22784720079817097,0.23112427423353096,0.21831171882770864
454,0.28068143573148885,0,0.26980307828657146,0.2414747216726198,0.23817726717836812
455,0.2431505702370991,0,0.2619203552984004,0.26420574678812725,0.24649664165513382
456,0.26846892884381024,0,0.2641003116041342,0.2607727898236078,0.2630854616835815
457,0.24963395437902755,0,0.2537511511533144,0.2625740865313674,0.2668826909925274
458,0.2709355434654113,0,0.2630128088960835,0.26511366825791927,0.2736238762322622
459,0.2933793443642284,0,0.27131628073622477,0.27830702553144987,0.27528036285911284
460,0.309117356604756,1,0.2911440814781372,0.28306860818657353,0.2814149825372486
461,0.2922768421194455,0,0.29825784769614455,0.2903603989075805,0.283297939778996
462,0.2860929079840662,0,0.2958290355694165,0.2925032161217075,0.29117077277861164
463,0.2816496295360361,0,0.28667312654651295,0.29477610432412577,0.2927013565029881
464,0.30474378537633906,1,0.29082877429881177,0.2892825589103836,0.29784863333573036
465,0.2816496295360361,0,0.2893476814828091,0.29670924692518386,0.2982116511918654
466,0.32941028219344176,0,0.30526789903527174,0.3018223616479133,0.2998783311831557
467,0.3116584815976914,0,0.30757279777572916,0.3062811561523972,0.30082734126599625
468,0.30394360205846166,0,0.31500412194986893,0.3038795947899189,0.30850042634452685
469,0.2927359785639465,0,0.30277935407337014,0.3146219138998617,0.3092055953640381
470,0.3353612250857503,0,0.31068026856938974,0.3106758511637565,0.31308767405550547
471,0.3096799685129007,0,0.3125923907208706,0.31010899091947974,0.3129537287332807
472,0.30882418037633386,0,0.3179551246583306,0.3150148034953588,0.3159611908483149
473,0.32847266493787325,0,0.31565893794236405,0.32300975106315943,0.31502414708114657
474,0.33271071640295147,0,0.32333585390570835,0.31541436518366484,0.3194613465269356
475,0.2973842956882833,0,0.31952255900969817,0.31823764641797536,0.31489069457231267
476,0.32379637468445976,0,0.3179637955918982,0.3171461426233918,0.3146095519681061
477,0.3033666614033945,0,0.3081824439253846,0.312994003692512,0.3168117383658934
478,0.3077119702834726,0,0.3116250021237761,0.31129975744408966,0.3140884489150843
479,0.3242394851608339,0,0.3117727056158988,0.3137048260628717,0.315350169689501
480,0.3094096387822055,0,0.3137870314088313,0.31725410349075106,0.3199132166005216
481,0.34154276182385696,0,0.3250639619222966,0.32244589602315726,0.3214398353316475
482,0.329325624065437,0,0.3267593415571639,0.32780004312693334,0.31899866667184335
483,0.3344827058023431,0,0.33511703056387887,0.3202078422517218,0.3229485602150289
484,0.2862784807847687,0,0.3166956035508501,0.3253981595124344,0.3224916792113025
485,0.3353612250857503,0,0.3187074705576265,0.32129787077461175,0.3214898095980467
486,0.32104131813475384,0,0.31422700800176057,0.3159120562594069,0.32042123334664196
487,0.3023965514894206,0,0.3195996982366391,0.3158280607117433,0.3197684210068701
488,0.3340627280640301,0,0.3191668658960604,0.3235235520921947,0.3134841309069835
489,0.3247559376870388,0,0.3204050724134883,0.3145498420956699,0.31971102929636736
490,0.29049267510313637,0,0.3164371136180648,0.3163149323708126,0.319007822304351
491,0.3298667695104698,0,0.31503846076687597,0.3219233773012604,0.3218616181124503
492,0.3304387761416473,0,0.3169327402517486,0.3233144094467434,0.3249049348937498
493,0.3410178887914428,0,0.3337744781478496,0.32310317570103847,0.32645036836126046
494,0.3236997689585007,0,0.3317188112971981,0.333980793147731,0.32640013982306265
495,0.34488076233661313,0,0.3365328066955158,0.33288830682956816,0.32964219664747574
496,0.3244043379196428,0,0.3309949564049172,0.3294379661760445,0.33612060038353775
497,0.3131870728740422,0,0.32749072437675864,0.33627750755033503,0.3376229258199065
498,0.3752155956628853,0,0.33760233548552304,0.33972856459787976,0.3359967279883855
499,0.34095505419623984,0,0.34311924091105084,0.3366793129247185,0.3451169638094151
500,0.32963450397079097,0,0.3486017179433058,0.3493067292819319,0.3424183670853803
501,0.38754141970570116,0,0.3527103259575786,0.35186743176079743,0.34947581277409007
502,0.3259905852683654,0,0.3477221696482881,0.3515856041763413,0.35834083339376627
503,0.37380645774060123,0,0.3624461542382278,0.3584430367794482,0.3550153784213827
504,0.37524221721177137,0,0.35834642007357803,0.36290361815653116,0.35298076590517474
505,0.351937410856218,0,0.36699536193619525,0.35073788753194324,0.3787299568424162
506,0.3267127665827866,0,0.35129746488358177,0.3875155385845687,0.36497497065482776
507,0.5098788405314907,0,0.39617633932348895,0.3710055503149647,0.36922052481395035
508,0.29125651639260036,0,0.3759493745022837,0.36709899974905513,0.3609012456570042
509,0.3557094643822184,0,0.3856149404354312,0.3598258183062114,0.3556236784123712
510,0.31557150364200093,0,0.3208458281389331,0.3621431142895233,0.3505559583250033
511,0.33829924649933163,0,0.33652673817451273,0.32346002023215303,0.3498914090173701
512,0.31646337024463883,0,0.32344470679531884,0.3296209012395025,0.3232363817884131
513,0.3220609214293378,0,0.32560784605776877,0.3231377383488166,0.3314901004454092
514,0.32329364992879484,0,0.3206059805342534,0.3298299470187317,0.33043994501726714
515,0.34903254699156777,0,0.3314623727832308,0.33184177299590945,0.33512378398058573
516,0.3483583763852125,0,0.34022819110185765,0.33822077422402685,0.33646449244908794
517,0.3483583763852125,0,0.3485830999206693,0.34334543109392823,0.3440119948581761
518,0.3476842057788572,0,0.3481336528497631,0.3525458785298213,0.34612523442479365
519,0.36929588710823846,0,0.35511282309077313,0.3501100888106407,0.3460245817160593
520,0.33685359839566176,0,0.3512778970942539,0.3449562297271257,0.34659699300410857
521,0.3225890809676528,0,0.34291285549052003,0.3458924396516636,0.34504539137458323
522,0.3530394260078997,0,0.3374940351237399,0.34385503149160285,0.34504539137458323
523,0.33749716497854554,0,0.33770855731803334,0.33966752934699684,0.34523801154782874
524,0.3483583763852125,0,0.3462983224572251,0.3421033190661774,0.33867586025927415
525,0.34903254699156777,0,0.34496269611844355,0.34225766849032196,0.3231552767481308
526,0.32336082808835953,0,0.3402505838217185,0.31729168605227187,0.3070646142400051
527,0.2282095138176664,0,0.3002009629658649,0.2917831417387163,0.28559539997135225
528,0.20995444341076921,0,0.2538415951055981,0.2626624516871402,0.2714669097034386
529,0.2027549261273517,0,0.21363962778525547,0.24057548890945668,0.2534774945229604
530,0.23859773310314247,0,0.2171023675470849,0.22038981731615764,0.23693043877898795
531,0.22243247012188183,0,0.22126170978412082,0.2213885459093774,0.22897783775840302
532,0.23320315678375791,0,0.23141112000292688,0.23293618141607908,0.2328311558351938
533,0.2676926209442732,0,0.2411094159499688,0.24342174426165003,0.2371285167725026
534,0.25518274035520827,0,0.25202617269440947,0.24370939163540584,0.2416352725440163
535,0.24003596997192264,0,0.25430377709046564,0.24608334091661846,0.24443082975845495
536,0.23430221652793193,0,0.24317364228501978,0.25107603628071046,0.24516747179319914
537,0.2581666336042111,0,0.24416827336802763,0.2430553049648722,0.24686075083005626
538,0.22758896436508474,0,0.24001927149907942,0.2410299789021849,0.24256869106361428
539,0.24505611004175376,0,0.2436039026703535,0.24055242542363545,0.23634346912055954
540,0.2376482025791697,0,0.23676442566200726,0.23601321946881057,0.23335480385642068
541,0.2116061867538119,0,0.23143683312491703,0.2282029553725579,0.23329795143687143
542,0.21911531312295718,0,0.22278990081864927,0.22946601241775966,0.23048421136719202
543,0.23390424959108314,0,0.22154191648928645,0.2281488810327005,0.23275789319576137
544,0.2384704531164562,0,0.2304966719435034,0.22932018794987813,0.2312253164734435
545,0.2435047371650751,0,0.23862647995754097,0.23386456519622242,0.23228409014217277
546,0.23432807298553163,0,0.23876775442235498,0.23905342622368836,0.23895188039707346
547,0.24505961826029332,0,0.24096414280362902,0.24392872001309343,0.24826614109057996
548,0.2582807185381063,0,0.24588946992797864,0.253097656985301,0.2461534358808462
549,0.2843151379775047,0,0.262551824925301,0.24821977217687846,0.24449750307591753
550,0.21911531312295718,0,0.2539037232128578,0.24672994227616413,0.2415078697239364
551,0.22687892348196398,0,0.2434364581941395,0.2422334793643472,0.24691215408161124
552,0.2225773037011869,0,0.22285718010203937,0.2450089483545753,0.24798274322408329
553,0.27215806348925614,0,0.2405380968908067,0.238656669210593,0.24670721216341057
554,0.25255374225758903,0,0.2490963698160158,0.2447040068086835,0.24259814617343928
555,0.2493520011133971,0,0.2580212689534183,0.25043855732183146,0.24978363101723744
556,0.25555167604771223,0,0.2524858064728998,0.2598058379874999,0.25551909104102116
557,0.26941370702954937,0,0.2581057947302175,0.25877965401933806,0.2578151223436415
558,0.2670271436484358,0,0.26399750890856427,0.25599881013172876,0.25766179890543334
559,0.2386495228195462,0,0.2583634578325113,0.26034536979340717,0.25908953978953214
560,0.2710847994217891,0,0.2589204886299304,0.261744620273123,0.26024608569559454
561,0.2625479284462942,0,0.2574274168958747,0.25935144335838345,0.26176261873209633
562,0.2574478224558309,0,0.263693516774642,0.25917949608933666,0.25903128047971385
563,0.266167407303213,0,0.26205438606844683,0.26150845937800116,0.25738159693926427
564,0.25029433926286493,0,0.25796985634064146,0.2583873712667014,0.2606138676703438
565,0.2554793588652941,0,0.2573137018104603,0.25813286916486505,0.26072380655030464
566,0.2612754179370984,0,0.25568303868842196,0.26101417899000123,0.2659782598245134
567,0.2718543715815134,0,0.26286971612797555,0.26764651780250687,0.2704143422336967
568,0.2993291013657462,0,0.277486296961456,0.27528772981395944,0.2773339188657441
569,0.288500399320141,0,0.28656129075579884,0.28711274678640847,0.2851939969712508
570,0.314604443727557,1,0.3008113148044724,0.29592064039927096,0.290189101793406
571,0.3053148860014005,0,0.30280657634969543,0.29963878460704335,0.29105636206626123
572,0.29044509262040197,0,0.30345480744978204,0.29324221230331204,0.29041234324705556
573,0.2673462398470773,0,0.28770207282296195,0.28901138040870367,0.29134838178795724
574,0.2673462398470773,0,0.27504585743818666,0.2872667658936052,0.2882056736658285
575,0.30588137115205544,1,0.2801912836154088,0.27950407718636827,0.2832600013489192
576,0.2665014424652211,0,0.2799096844881224,0.277412006164127,0.282750568663293
577,0.2799847375091907,0,0.28412251704215424,0.2842925296351154,0.28733833106472517
578,0.3017488572020278,1,0.2827450123921456,0.29533516755178085,0.28972003911381095
579,0.3225594294303993,0,0.3014310080472076,0.29096253255950727,0.29593628280982137
580,0.28401819619068636,0,0.30277549427437594,0.2998342332102936,0.29821584542086804
581,0.3108599457191662,0,0.3058125237800861,0.3082049475943336,0.30974868075130807
582,0.32183830942937297,0,0.30557215044640884,0.31730143410958933,0.3173942431891622
583,0.34723128977831563,0,0.32664318164228234,0.31949028313833877,0.3209750032795081
584,0.3335036745741535,0,0.33419109126061625,0.3280494794670915,0.3241327865001722
585,0.32681417783444644,0,0.3358497140623058,0.334810272718272,0.3295739314910528
586,0.3446639119750603,0,0.3349939214612239,0.33486385305776595,0.3311115697602044
587,0.32210621112684423,0,0.3311947669787874,0.3297422778227485,0.3301361584359605
588,0.3216234136032323,0,0.3294645122350441,0.3260436289398513,0.33018541275609437
589,0.3150104301596786,0,0.3195800182965816,0.33019600737681004,0.3295436988572078
590,0.3475760700192398,0,0.32806997126071263,0.32706556043818863,0.3348506221455076
591,0.32901167728194597,0,0.3305327258202908,0.3354368463833282,0.33639284908875716
592,0.36396264085256225,0,0.3468501293845823,0.34220406377824586,0.33956711600800255
593,0.3554595005778206,0,0.3494779395707705,0.34806719365862476,0.33779192206146796
594,0.3443260795615666,0,0.35458274033064185,0.3403913908502716,0.338053179274088
595,0.30919705597747726,0,0.33632754537228493,0.33795690152348357,0.333732410310351
596,0.3168392306480276,0,0.32345412206235363,0.32863051080759076,0.3349158898101905
597,0.317330687273081,0,0.31445565796619235,0.3249978174481953,0.32903986877255015
598,0.33729603378081674,0,0.3238219839006433,0.32069870025369485,0.32574150567721255
599,0.32283049358906213,0,0.3258190715476606,0.3253334808402883,0.3235477096620514
600,0.33237095891044666,0,0.3308324954267808,0.32775953620177345,0.3270425486140799
601,0.3289695074554464,0,0.32805698665165056,0.331025584475492,0.32580085285409105
602,0.33366092864167424,0,0.33166713166918765,0.32519584978494437,0.3232821746448126
603,0.30814736032808093,0,0.3235925988084034,0.32056973902875824,0.3146678997259552
604,0.2996999398081432,0,0.31383607625930193,0.30949476911643503,0.31416069421920917
605,0.27699610934881824,0,0.29494780316168584,0.3075568786337158,0.3122102635443988
606,0.31928005504185397,1,0.29865870139960293,0.3045682817427348,0.3097523130447947
607,0.318717944186773,0,0.30499803619248195,0.30529158046875865,0.306734409107256
608,0.3117638539582037,0,0.31658728439560946,0.30785871272291276,0.30556814083180533
609,0.31253560107891043,0,0.3143391330746302,0.3124561873331345,0.31192623396353675
610,0.29998348239994044,0,0.3080943124790186,0.31744149467081684,0.31961522594397707
611,0.3442065917302578,0,0.3189085584030333,0.31986171647584455,0.31699015349358967
612,0.33081905321192134,0,0.3250030424473683,0.3176898552620287,0.3193360786731156
613,0.30090454788912696,0,0.3253100642770998,0.32221061913493826,0.32099765770022615
614,0.3351394204434558,0,0.3222876738481659,0.3268929040845478,0.32210312808297203
615,0.32339490714798724,0,0.31981295849352404,0.32210636449012214,0.3239012891307027
616,0.3202738937581133,0,0.32626940711652236,0.3184566757945504,0.32086761251939117
617,0.3125706097340582,0,0.3187464702133885,0.3228699373069389,0.3167099531019955
618,0.32297085545106263,0,0.3186051196477517,0.31618514067627645,0.31819476254833035
619,0.30171543729012795,0,0.3124189674917564,0.31376580204937454,0.3027185662263402
620,0.3112982140134728,0,0.3119948355848976,0.29507223253565373,0.2891488498213529
621,0.22680604618951178,0,0.2799398991643803,0.2782394890514581,0.26620479961808236
622,0.22840689231306854,0,0.255503717505358,0.24557842642828973,0.2514844808679665
623,0.1596655423352288,0,0.20495949361261032,0.22714101466690978,0.2428868592232131
624,0.20952837848322964,0,0.19920027104384985,0.21743887265177478,0.2389688920274336
625,0.2627875039378104,0,0.2106604749187587,0.2269355967978072,0.23099524381367637
626,0.2742896669196725,0,0.2488685164469094,0.23235075363862734,0.23366091596845098
627,0.25548267651718826,0,0.26418661579155395,0.2495107954261698,0.2375290769131563
628,0.2454657512729322,0,0.258412698236602,0.2587019235147238,0.2487448138240893
629,0.25548401892602046,0,0.25214414890537756,0.2537795628695164,0.25650122533403824
630,0.23817570071176894,0,0.2463751569702405,0.2516862812961563,0.2579532866229134
631,0.26382325905288734,0,0.25249432623022017,0.2551801325847066,0.25505235755864775
632,0.2729519329599239,0,0.2583169642415252,0.2568836150240827,0.2559183528003075
633,0.253983163469825,0,0.2635861184942125,0.25809573988063905,0.26146165993491927
634,0.2615446432088035,0,0.2628265798795155,0.26731437998133173,0.2615770140527697
635,0.28426890121523873,0,0.26659890263128244,0.26580802772094786,0.2675059247262084
636,0.256291497750973,0,0.2673683473916621,0.26715325621412944,0.2705605337391311
637,0.27967807542584533,0,0.2734128247973426,0.2733977279488329,0.2685210298883151
638,0.28520552214335326,0,0.27372503177338103,0.2728238805079172,0.26811380553821856
639,0.25867540600420413,0,0.27451966785779786,0.2661966188687018,0.26830896786702446
640,0.25113259301915,0,0.2650045070555696,0.2675204752205957,0.26862853818695953
641,0.2629107795104402,0,0.2575729261779334,0.26888603882638334,0.2724789449761147
642,0.28650589345475963,0,0.26684975532811944,0.26849380345272494,0.2699739195267544
643,0.2832443452750607,0,0.27755367274675297,0.26918730170794447,0.27039280070862254
644,0.2621428972803212,0,0.2772977120033791,0.2765883211873984,0.27619950126723275
645,0.288137690416417,0,0.277841644323928,0.2838706272682089,0.28199541087387353
646,0.2993223099144736,0,0.28320096587040666,0.2849102406303814,0.2849127681276847
647,0.29170396026563244,0,0.29305465353218096,0.2849278276327937,0.28313657387013386
648,0.2833322802871243,0,0.2914528501557451,0.2873137549071146,0.28406605981549304
649,0.2740725336519102,0,0.28303625806822197,0.2876363662023437,0.28563649059313434
650,0.28975074689257274,0,0.2823851869438651,0.28239908676420666,0.284001518467688
651,0.2731359127237957,0,0.2789863977560951,0.2793968718187386,0.2786901738056632
652,0.2766928855382872,0,0.27985984838488775,0.2751589952173788,0.2719829758494825
653,0.2621428972803212,0,0.2706572318474703,0.2692952034014695,0.270546348061576
654,0.24475357457236302,0,0.26119645246366,0.26600023117730986,0.27600038940068267
655,0.2732758857717642,0,0.26005745254148377,0.2738232132376822,0.279329582015533
656,0.31225082302565443,1,0.2767600944566008,0.2810956551693266,0.27934957816524225
657,0.31305509519651076,0,0.29952726799798296,0.2833222528676174,0.2848310013380829
658,0.2732758857717642,0,0.29952726799798296,0.2973841075027792,0.2879191328992639
659,0.31506284774816906,0,0.300464609572155,0.29948089399014177,0.29638139124500235
660,0.28375981820856644,0,0.2906995172428424,0.297828605983517,0.2998496303378439
661,0.3039893829925513,0,0.30093734964976687,0.2947282988285451,0.2977252135059335
662,0.29755355942165895,0,0.29510092020759277,0.29954910271464996,0.2949018118839969
663,0.29737990520229995,0,0.29964094920549655,0.2951947899336062,0.29139009353948253
664,0.293291283842967,0,0.2960749161556369,0.2881815977639235,0.28393462752352355
665,0.24869385736015986,0,0.2797883488018063,0.2799586382927089,0.2809510228703646
666,0.26287458563647403,0,0.2682865756131984,0.27302284353567075,0.27822676870921115
667,0.26287458563647403,0,0.2581476762110337,0.27053078326810576,0.27651403218381787
668,0.2849196038644588,0,0.27022292504580037,0.26898540724829445,0.2742539743447188
669,0.2855644037438942,0,0.27778619774827956,0.27555853584198076,0.2721399048829726
670,0.2815595003285959,0,0.28401450264565636,0.27868217823683494,0.27465504073796865
671,0.2784927976107475,0,0.2818722338944137,0.2793672227785692,0.27629852492973683
672,0.2662998083451513,0,0.27545070209482486,0.27725909700144485,0.2821002248528422
673,0.27437897497883756,0,0.27305719364490716,0.2808435132723048,0.2808658118898068
674,0.30348648509820064,1,0.28138842280739595,0.279787355831229,0.2823326047451441
675,0.27627871312322505,0,0.2847147244000894,0.28325518705533453,0.28344697484004655
676,0.2958319537312756,0,0.29186571731756317,0.2878672435848898,0.29017124567606956
677,0.28936009099290805,0,0.28715691928246656,0.29810398728170073,0.29742168587074097
678,0.3255626934628933,1,0.3035849127290267,0.3008172682036275,0.3010627360359998
679,0.3170528897078315,0,0.31065855805455084,0.3055347908061151,0.2995344501210947
680,0.2998663261356677,0,0.3141606364354648,0.30492609679863564,0.30599554048049527
681,0.29278848369387656,0,0.303235899845788,0.31135534772785717,0.3076773497781541
682,0.32150634563902414,1,0.30472038515618277,0.3077637327982529,0.3098358359154848
683,0.30760461881487056,0,0.30729981604925644,0.3052470536475312,0.30889345225160775
684,0.3044694939542172,0,0.3111934861360434,0.3090669899835518,0.3155048332423088
685,0.3189660078157499,0,0.3103467068616226,0.32317580457332723,0.32295421613968806
686,0.3633325566427472,0,0.3289226861375785,0.329276936728985,0.33050590911146777
687,0.35201200641729846,0,0.3447701902919391,0.33688607986527475,0.3311777743888748
688,0.3456503344963375,0,0.353664965852128,0.3412340615906032,0.3353326778345149
689,0.326209402580868,0,0.34129058116483674,0.34477864861432295,0.33641338882854044
690,0.33668894293435647,0,0.3361828933371858,0.33451903146825546,0.33530885736836274
691,0.31203447091240155,0,0.3249776054758797,0.3263634877036964,0.32837083552932916
692,0.31123428759452415,0,0.3199859004804277,0.3201867015583332,0.3239912356892286
693,0.31476640376951026,0,0.3126783874254784,0.3192157825494803,0.32101047053737375
694,0.32135480753659373,0,0.31578516630021153,0.3168349896492771,0.320426383778669
695,0.3247849784333362,0,0.320302063246487,0.31885225452078314,0.31663198529809783
696,0.32212079526994053,0,0.322753527079963,0.3186310277159521,0.31876691441641064
697,0.31012815357034995,0,0.31901130909121395,0.3210735419101695,0.32244095683971963
698,0.32697897474059234,0,0.31974264119363244,0.3241930973143837,0.32671202944051253
699,0.33695258455767385,0,0.3246865709562125,0.32816888402272754,0.3273034393284929
700,0.3446639119750603,0,0.3361984904244461,0.3288436603192338,0.3275069284924257
